DepartmentId,DepartmentName,OrgId,OrgName
5483,COLLECTORATE CHHINDWARA,16353,CDW(O/o SUB DIVISIONAL MAGISTRATE JUNNARDEO)COLL
5483,COLLECTORATE CHHINDWARA,16354,CDW(O/o SUB DIVISIONAL MAGISTRATE PARASIA)COLL
5483,COLLECTORATE CHHINDWARA,16356,CDW(O/o TAHSIL AMARWARA)COLL
5483,COLLECTORATE CHHINDWARA,16359,CDW(O/o TAHSIL BICHHUA)COLL
5483,COLLECTORATE CHHINDWARA,16360,CDW(O/o TAHSIL CHAND)COLL
5483,COLLECTORATE CHHINDWARA,16456,CDW(O/o TAHSIL CHHINDWARA GRAMIN)COLL
5483,COLLECTORATE CHHINDWARA,16455,CDW(O/o TAHSIL CHHINDWARA NAGAR)COLL
5483,COLLECTORATE CHHINDWARA,16358,CDW(O/o TAHSIL CHOURAI)COLL
5483,COLLECTORATE CHHINDWARA,16361,CDW(O/o TAHSIL JUNNARDEO)COLL
5483,COLLECTORATE CHHINDWARA,16457,CDW(O/o TAHSIL MOHKHED)COLL
5483,COLLECTORATE CHHINDWARA,16362,CDW(O/o TAHSIL TAMIA)COLL
5483,COLLECTORATE CHHINDWARA,16364,CDW(O/o TAHSIL UMRETH)COLL
5483,COLLECTORATE CHHINDWARA,12948,CDW(O/o TOWN AND COUNTRY PLANNING)COLL
5483,COLLECTORATE CHHINDWARA,8798,CDW(O/o TREASURIES AND ACCOUNTS)COLL
5483,COLLECTORATE CHHINDWARA,12308,CDW(O/o TRIBAL)COLL
5483,COLLECTORATE CHHINDWARA,14052,CDW(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
5483,COLLECTORATE CHHINDWARA,12950,CDW(O/o WATER RESOURCES DEPARTMENT)COLL
5483,COLLECTORATE CHHINDWARA,12727,CDW(O/o WOMAN CHILD DEVELOPMENT)COLL
5483,COLLECTORATE CHHINDWARA,10770,CDW(O/o ZILA PANCHAYAT)COLL
5483,COLLECTORATE CHHINDWARA,12935,CDW(O/o ZILA SIKSHA KENDRA)COLL
5483,COLLECTORATE CHHINDWARA,5500,CDW(PROTOCOL SECTION)COLL
5483,COLLECTORATE CHHINDWARA,11742,CDW(RELIEF SECTION)COLL
5483,COLLECTORATE CHHINDWARA,5507,CDW(SENIOR CLERK SECTION)COLL
5483,COLLECTORATE CHHINDWARA,11740,CDW(SWBN SECTION)COLL
5213,COLLECTORATE KATNI,10798,KTN(ACCOUNT SECTION)COLL
5213,COLLECTORATE KATNI,5233,KTN(ARMS SECTION)COLL
5213,COLLECTORATE KATNI,14962,KTN(AWAS SECTION SECTION)COLL
5213,COLLECTORATE KATNI,5229,KTN(COMPLAINT SECTION)COLL
5213,COLLECTORATE KATNI,5228,KTN(COURT SECTION)COLL
5213,COLLECTORATE KATNI,5221,KTN(ESTABLISHMENT SECTION)COLL
5213,COLLECTORATE KATNI,5247,KTN(GENERAL SECTION)
5213,COLLECTORATE KATNI,16164,KTN(Janapad Panchayat Badwara)COLL
5213,COLLECTORATE KATNI,16162,KTN(Janapad Panchayat Bahoriband)COLL
5213,COLLECTORATE KATNI,16165,KTN(Janapad Panchayat Dhimarkheda)COLL
5213,COLLECTORATE KATNI,16166,KTN(Janapad Panchayat Rithi)COLL
5213,COLLECTORATE KATNI,16167,KTN(Janapad Panchayat Vijayraghavgarh)COLL
5213,COLLECTORATE KATNI,11358,KTN(NAZIR SECTION)COLL
5213,COLLECTORATE KATNI,5226,KTN(NAZUL SECTION)COLL
5213,COLLECTORATE KATNI,5215,KTN(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
5213,COLLECTORATE KATNI,5244,KTN(O/o AGRICULTURE)COLL
5213,COLLECTORATE KATNI,11256,KTN(O/o ANIMAL HUSBANDRY)COLL
5213,COLLECTORATE KATNI,8413,KTN(O/o AYUSH)COLL
5213,COLLECTORATE KATNI,11255,KTN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
5213,COLLECTORATE KATNI,14055,KTN(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
5213,COLLECTORATE KATNI,5214,KTN(O/o COLLECTOR)COLL
5213,COLLECTORATE KATNI,15966,KTN(O/oDEPARTMENT OF PUBLIC PROSECUTION)COLL
5213,COLLECTORATE KATNI,5218,KTN(O/o DEPUTY COLLECTOR)COLL
5213,COLLECTORATE KATNI,11249,KTN(O/o DISTRICT EDUCATION OFFICE)COLL
5213,COLLECTORATE KATNI,5241,KTN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
5213,COLLECTORATE KATNI,12008,KTN(O/oDISTRICT INSTITUTIONAL FINANCE OFFICER)COLL
5213,COLLECTORATE KATNI,17103,KTN(O/oDISTRICT SAINIK WELFARE)COLL
5213,COLLECTORATE KATNI,13602,KTN(O/o DISTRICT SPORTS & YOUTH WELFARE  )COLL
5213,COLLECTORATE KATNI,13205,KTN(O/o EMPLOYMENT)COLL
5213,COLLECTORATE KATNI,11260,KTN(O/o EXCISE)COLL
5213,COLLECTORATE KATNI,11252,KTN(O/o FISHERIES)COLL
5213,COLLECTORATE KATNI,5240,KTN(O/o FOOD)COLL
5213,COLLECTORATE KATNI,11254,KTN(O/o HORTICULTURE)COLL
5213,COLLECTORATE KATNI,14963,KTN(O/o HOUSING BOARD)COLL
5213,COLLECTORATE KATNI,11251,KTN(O/o INDUSTRIES)COLL
5213,COLLECTORATE KATNI,16163,KTN(O/oJanapad Panchayat Katni)COLL
5213,COLLECTORATE KATNI,5217,KTN(O/o JOINT COLLECTOR)COLL
5213,COLLECTORATE KATNI,11253,KTN(O/o LABOUR)COLL
5213,COLLECTORATE KATNI,14966,KTN(O/o MARKFED)COLL
5213,COLLECTORATE KATNI,5242,KTN(O/o MINERAL RESOURCES DEPARTMENT)COLL
5213,COLLECTORATE KATNI,15167,KTN(O/o MPRRDA)COLL
5213,COLLECTORATE KATNI,5239,KTN(O/o NIC OFFICE)COLL
5213,COLLECTORATE KATNI,5220,KTN(O/o OFFICE SUPRITENDENT)COLL
5213,COLLECTORATE KATNI,11265,KTN(O/oO/o DISTRICT REGISTRAR OFFICE)COLL
5213,COLLECTORATE KATNI,12478,KTN(O/o PENSION)COLL
5213,COLLECTORATE KATNI,11247,KTN(O/o PLANNING ECONOMICS AND STATISTICS)COLL
5213,COLLECTORATE KATNI,15015,KTN(O/oPOLLUTION BOARD)COLL
5213,COLLECTORATE KATNI,11258,KTN(O/oPOLYTECHNIC COLLEGE)COLL
5213,COLLECTORATE KATNI,11268,KTN(O/o PUBLIC HEALTH ENGINEERING)COLL
5213,COLLECTORATE KATNI,11261,KTN(O/o PUBLIC SERVICE MANAGEMENT)COLL
5213,COLLECTORATE KATNI,11250,KTN(O/o PUBLIC WORKS DEPARTMENT)COLL
5213,COLLECTORATE KATNI,11263,KTN(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
5213,COLLECTORATE KATNI,11257,KTN(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
5213,COLLECTORATE KATNI,16031,KTN(O/o SUB DIVISIONAL MAGISTRATE BAHORIBAND)COLL
5213,COLLECTORATE KATNI,5219,KTN(O/o SUB DIVISIONAL MAGISTRATE KATNI)COLL
5213,COLLECTORATE KATNI,16030,KTN(O/o SUB DIVISIONAL MAGISTRATE VIJAYRAGHAVGARH)COLL
5213,COLLECTORATE KATNI,11245,KTN(O/oSUPERINTENDENT LAND RECORDS)COLL
5213,COLLECTORATE KATNI,16266,KTN(O/oTAHSIL BAHORIBAND)COLL
5213,COLLECTORATE KATNI,16267,KTN(O/oTAHSIL DHIMARKHEDA)COLL
5213,COLLECTORATE KATNI,11267,KTN(O/o TOWN AND COUNTRY PLANNING)COLL
5213,COLLECTORATE KATNI,11269,KTN(O/o TRANSPORT)COLL
5213,COLLECTORATE KATNI,8811,KTN(O/o TREASURIES AND ACCOUNTS)COLL
5213,COLLECTORATE KATNI,11246,KTN(O/o TRIBAL)COLL
5213,COLLECTORATE KATNI,11271,KTN(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
5213,COLLECTORATE KATNI,11262,KTN(O/o WATER RESOURCES DEPARTMENT)COLL
5213,COLLECTORATE KATNI,11264,KTN(O/o WOMAN CHILD DEVELOPMENT)COLL
5213,COLLECTORATE KATNI,5243,KTN(O/o ZILA PANCHAYAT)COLL
5213,COLLECTORATE KATNI,11248,KTN(O/o ZILA SIKSHA KENDRA)COLL
5213,COLLECTORATE KATNI,12334,KTN(RELIEF SECTION)COLL
5213,COLLECTORATE KATNI,11834,KTN(REVENUE MOHARIR SECTION)COLL
5213,COLLECTORATE KATNI,5231,KTN(RTI SECTION)COLL
5213,COLLECTORATE KATNI,11832,KTN(SWBN SECTION)COLL
5213,COLLECTORATE KATNI,11833,KTN(SW SECTION)COLL
2957,COLLECTORATE MORENA,2957,COLLECTORATE MORENA
2957,COLLECTORATE MORENA,6995,EXC(Establishment)
2957,COLLECTORATE MORENA,6999,EXC(Sec-1)
2957,COLLECTORATE MORENA,5165,MRN(ARMS SECTION)COLL
2957,COLLECTORATE MORENA,5161,MRN(COMPLAINT SECTION)COLL
2957,COLLECTORATE MORENA,5160,MRN(COURT SECTION)COLL
2957,COLLECTORATE MORENA,5167,MRN(CULTURE SECTION SECTION)COLL
2957,COLLECTORATE MORENA,13286,MRN(ELECTION SECTION)COLL
2957,COLLECTORATE MORENA,5153,MRN(ESTABLISHMENT SECTION)COLL
2957,COLLECTORATE MORENA,5154,MRN(FINANCE SECTION)COLL
2957,COLLECTORATE MORENA,5164,MRN(LOCAL ELECTION SECTION)COLL
2957,COLLECTORATE MORENA,5156,MRN(NAKAL SECTION)COLL
2957,COLLECTORATE MORENA,5148,MRN(O/o ADDITIONAL COLLECTOR)COLL
2957,COLLECTORATE MORENA,5147,MRN(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
2957,COLLECTORATE MORENA,5175,MRN(O/o AGRICULTURE)COLL
2957,COLLECTORATE MORENA,17299,MRN(O/oANIMAL HUSBANDRY)COLL
2957,COLLECTORATE MORENA,8393,MRN(O/o AYUSH)COLL
2957,COLLECTORATE MORENA,16278,MRN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
2957,COLLECTORATE MORENA,17320,MRN(O/oCIVIL SURGEON)COLL
2957,COLLECTORATE MORENA,16171,MRN(O/oCMHO)COLL
2957,COLLECTORATE MORENA,5146,MRN(O/o COLLECTOR)COLL
2957,COLLECTORATE MORENA,5150,MRN(O/o DEPUTY COLLECTOR)COLL
2957,COLLECTORATE MORENA,17461,MRN(O/oDISTRCT REGISTRAR OFFICE)COLL
2957,COLLECTORATE MORENA,16639,MRN(O/o DISTRICT ADULT EDUCATION OFFICE)COLL
2957,COLLECTORATE MORENA,16158,MRN(O/o DISTRICT EDUCATION OFFICE)COLL
2957,COLLECTORATE MORENA,5172,MRN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
2957,COLLECTORATE MORENA,16860,MRN(O/o DISTRICT INSTITUTE EDUCATION TRAINING)COLL
2957,COLLECTORATE MORENA,15992,MRN(O/o DISTRICT PENSION OFFICER)COLL
2957,COLLECTORATE MORENA,16279,MRN(O/oDISTRICT PUBLICP PROSECUTION)COLL
2957,COLLECTORATE MORENA,6991,MRN(O/o EXCISE)COLL
2957,COLLECTORATE MORENA,16089,MRN(O/o FISHERIES)COLL
2957,COLLECTORATE MORENA,16087,MRN(O/o FOOD)COLL
2957,COLLECTORATE MORENA,17300,MRN(O/oHORTICULTURE)COLL
2957,COLLECTORATE MORENA,17491,MRN(O/oIndustries)
2957,COLLECTORATE MORENA,5149,MRN(O/o JOINT COLLECTOR)COLL
2957,COLLECTORATE MORENA,16088,MRN(O/o LABOUR)COLL
2957,COLLECTORATE MORENA,5173,MRN(O/o MINING)COLL
2957,COLLECTORATE MORENA,2958,MRN(O/o NIC OFFICE)COLL
2957,COLLECTORATE MORENA,5152,MRN(O/o OFFICE SUPRITENDENT)COLL
2957,COLLECTORATE MORENA,16637,MRN(O/o PLANNING ECONOMICS AND STATISTICS)COLL
2957,COLLECTORATE MORENA,17298,MRN(O/o POLYTECHNIC COLLEGE)COLL
2957,COLLECTORATE MORENA,7141,MRN(O/o PUBLIC SERVICE MANAGEMENT)COLL
2957,COLLECTORATE MORENA,16277,MRN(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
2957,COLLECTORATE MORENA,15794,MRN(O/o STATE RURAL LIVELIHOOD MISSION)COLL
2957,COLLECTORATE MORENA,16159,MRN(O/o SUPERITENDANT LAND RECORDS)COLL
2957,COLLECTORATE MORENA,8814,MRN(O/o TREASURIES AND ACCOUNTS)COLL
2957,COLLECTORATE MORENA,17327,MRN(O/oTRIBAL)COLL
2957,COLLECTORATE MORENA,13609,MRN(O/o WOMAN CHILD DEVELOPMENT)COLL
2957,COLLECTORATE MORENA,5174,MRN(O/o ZILA PANCHAYAT)COLL
2957,COLLECTORATE MORENA,16021,MRN(O/o ZILA SIKSHA KENDRA)COLL
2957,COLLECTORATE MORENA,5166,MRN(RECORD ROOM SECTION)COLL
2957,COLLECTORATE MORENA,5155,MRN(REVENUE SECTION)COLL
2957,COLLECTORATE MORENA,5163,MRN(RTI SECTION)COLL
2957,COLLECTORATE MORENA,5169,MRN(SENIOR CLERK SECTION)COLL
2957,COLLECTORATE MORENA,6983,TEHSIL(O/o SDM)MORENA
2957,COLLECTORATE MORENA,6984,TEHSIL(O/o TEHSILDAR)MORENA
192,COMMERCIAL TAXES,6202,CT(COORDINATION)
192,COMMERCIAL TAXES,416,CT(O/o Minister)
192,COMMERCIAL TAXES,1967,CT(O/o Officer on Special Duty)
192,COMMERCIAL TAXES,505,CT(O/o Principal Secretary)
192,COMMERCIAL TAXES,193,CT(Section-1)
192,COMMERCIAL TAXES,194,CT(Section-2)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10637,COMM-BCMW (CM and CS Monitoring)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10640,COMM-BCMW (Complaints)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10633,COMM-BCMW (Coordination)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10627,COMM-BCMW (Establishment)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10629,COMM-BCMW (Finance)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10635,COMM-BCMW (Foreign Study Scholarship)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10628,COMM-BCMW (Hostel and Allied)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10639,COMM-BCMW (Information Technology)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10636,COMM-BCMW (Institute)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,12647,COMM-BCMW (Legal)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10630,COMM-BCMW (Minority)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10626,COMM-BCMW (O/o Assistant Director)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10623,COMM-BCMW (O/o Commissioner)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10625,COMM-BCMW (O/o Deputy Director)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10632,COMM-BCMW (Pre and Post Matric Scholarship)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10634,COMM-BCMW (Right To Information)
10621,COMMISSIONER BACKWARD CLASSES AND MINORITY WELFARE,10631,COMM-BCMW (Store)
17212,COMMISSIONER COMMAND AREA DEVELOMENT DIRECTORATE,17479,BPL(O/o DIRECTOR/SE PARTICPATOREY IRRIGATION MANAGENENT)WRD-CAD
17212,COMMISSIONER COMMAND AREA DEVELOMENT DIRECTORATE,17483,IND(O/o PROJECT ADMINISTRATOR/SE COMMAND AREA DEVELOPMENT)WRD-C
17212,COMMISSIONER COMMAND AREA DEVELOMENT DIRECTORATE,17207,WRD_CADD(ESTABLISHMENT)
1864,COMMISSIONER COMMERCIAL TAX,5005,Accounts
1864,COMMISSIONER COMMERCIAL TAX,5003,Audit(AGMP)
1864,COMMISSIONER COMMERCIAL TAX,5004,Budget
1864,COMMISSIONER COMMERCIAL TAX,15513,CCT(AEB JABALPUR)
1864,COMMISSIONER COMMERCIAL TAX,15177,CCT(O/o ASHOKNAGAR CIRCLE)
1864,COMMISSIONER COMMERCIAL TAX,15160,CCT(O/o BETUL CIRCLE)
1864,COMMISSIONER COMMERCIAL TAX,15049,CCT(O/o BHOPAL DIVISION 1)
1864,COMMISSIONER COMMERCIAL TAX,15058,CCT(O/o CHHINDWADA DIVISION)
1864,COMMISSIONER COMMERCIAL TAX,15199,CCT(O/o CHHINDWARA CIRCLE 1)
1864,COMMISSIONER COMMERCIAL TAX,15176,CCT(O/o DATIA CIRCLE)
1864,COMMISSIONER COMMERCIAL TAX,15055,CCT(O/o GWALIOR DIVISION 2)
1864,COMMISSIONER COMMERCIAL TAX,15064,CCT(O/o INDORE CIRCLE 14)
1864,COMMISSIONER COMMERCIAL TAX,15071,CCT(O/o INDORE CIRCLE 15)
1864,COMMISSIONER COMMERCIAL TAX,15063,CCT(O/o INDORE CIRCLE 5)
1864,COMMISSIONER COMMERCIAL TAX,15046,CCT(O/o INDORE DIVISION 1)
1864,COMMISSIONER COMMERCIAL TAX,15179,CCT(O/o JABALPUR CIRCLE 2)
1864,COMMISSIONER COMMERCIAL TAX,15059,CCT(O/o SATNA DIVISION)
1864,COMMISSIONER COMMERCIAL TAX,1864,COMMISSIONER COMMERCIAL TAX
1864,COMMISSIONER COMMERCIAL TAX,5010,Complaint
1864,COMMISSIONER COMMERCIAL TAX,5020,Computers
1864,COMMISSIONER COMMERCIAL TAX,5016,Confidential
1864,COMMISSIONER COMMERCIAL TAX,5015,Co-ordination
1864,COMMISSIONER COMMERCIAL TAX,5012,Diary/Tax Audit
1864,COMMISSIONER COMMERCIAL TAX,5018,Enforcement
1864,COMMISSIONER COMMERCIAL TAX,5007,Establishment (Clerical)
1864,COMMISSIONER COMMERCIAL TAX,5001,Establishment(Exec)
1864,COMMISSIONER COMMERCIAL TAX,5002,Establishment(HO)
1864,COMMISSIONER COMMERCIAL TAX,5000,Law
1864,COMMISSIONER COMMERCIAL TAX,5142,O/o ADDITIONAL  COMMISSIONER
1864,COMMISSIONER COMMERCIAL TAX,5143,O/o COMMISSIONER
1864,COMMISSIONER COMMERCIAL TAX,5141,O/o DEPUTY COMMISSIONER
1864,COMMISSIONER COMMERCIAL TAX,5009,Pension/Conduct Rules
1864,COMMISSIONER COMMERCIAL TAX,5021,Professional Tax/LEAAT
1864,COMMISSIONER COMMERCIAL TAX,5212,READER
1864,COMMISSIONER COMMERCIAL TAX,5013,Recovery/NCLT
1864,COMMISSIONER COMMERCIAL TAX,5023,Right To Information
1864,COMMISSIONER COMMERCIAL TAX,5011,Statistics
1864,COMMISSIONER COMMERCIAL TAX,5006,STORE
1864,COMMISSIONER COMMERCIAL TAX,4999,Technical
1864,COMMISSIONER COMMERCIAL TAX,5017,TRAW
1864,COMMISSIONER COMMERCIAL TAX,5019,Vigilance
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15635,CFDA (Account)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15644,CFDA (Central Registration Unit)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15639,CFDA (Drug)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15643,CFDA (Drug Lab)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15636,CFDA (Establishment)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15638,CFDA (Food)
15642,COMMISSIONER FOOD SAFETY CONTROLLER & FOOD DRUGS ADMINISTRATION,15637,CFDA (Store)
484,COMMISSIONER LAND RECORD,487,CLR(Account Section)
484,COMMISSIONER LAND RECORD,490,CLR(Audit Section)
484,COMMISSIONER LAND RECORD,488,CLR(Budget Section)
484,COMMISSIONER LAND RECORD,493,CLR(Computer Section)
484,COMMISSIONER LAND RECORD,500,CLR(Coordination Section)
484,COMMISSIONER LAND RECORD,499,CLR(Court Section)
484,COMMISSIONER LAND RECORD,485,CLR(Establishment Section)
484,COMMISSIONER LAND RECORD,494,CLR(Exam Section)
484,COMMISSIONER LAND RECORD,495,CLR(Land Management)
484,COMMISSIONER LAND RECORD,515,CLR(Library Section)
484,COMMISSIONER LAND RECORD,497,CLR(MM Cell)
484,COMMISSIONER LAND RECORD,514,CLR(NIC Cell)
484,COMMISSIONER LAND RECORD,501,CLR(O/o COMMISSIONER)
484,COMMISSIONER LAND RECORD,503,CLR(O/o DEPUTY COMMISSIONER)
484,COMMISSIONER LAND RECORD,502,CLR(O/o JOINT COMMISSIONER)
484,COMMISSIONER LAND RECORD,660,CLR(O/o Land Management Society)
484,COMMISSIONER LAND RECORD,511,CLR(PA Section)
484,COMMISSIONER LAND RECORD,489,CLR(Pension Section)
484,COMMISSIONER LAND RECORD,492,CLR(Planning Section)
484,COMMISSIONER LAND RECORD,512,CLR(Reader Section)
484,COMMISSIONER LAND RECORD,498,CLR(Record Section)
484,COMMISSIONER LAND RECORD,662,CLR(State Level Training Institutes)
484,COMMISSIONER LAND RECORD,496,CLR(Statistics Section)
484,COMMISSIONER LAND RECORD,491,CLR(Store Section)
484,COMMISSIONER LAND RECORD,486,CLR(Vigilance Section)
484,COMMISSIONER LAND RECORD,484,COMMISSIONER LAND RECORD
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9767,RUMSL(ADMINISTRATION)
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9772,RUMSL(INFORMATION TECHNOLOGY)
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9768,RUMSL(LAND SECTION)
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9770,RUMSL(LEGAL)
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9766,RUMSL(O/o Chief Project Officer)
9750,"COMMISSIONER, NEW AND RENEWABLE ENERGY",9771,RUMSL(TECHNICAL)
6740,COMMISSIONER OF POLICE BHOPAL,6740,COMMISSIONER OF POLICE BHOPAL
6740,COMMISSIONER OF POLICE BHOPAL,6761,CPBPL(ACCOUNT)
6740,COMMISSIONER OF POLICE BHOPAL,6770,CPBPL(AC FIRST SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6773,CPBPL(ARMS LICENCE SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6769,CPBPL(AWAS SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6787,CPBPL(CCTV CONTROL ROOM)
6740,COMMISSIONER OF POLICE BHOPAL,6781,CPBPL(Central Registration Unit)
6740,COMMISSIONER OF POLICE BHOPAL,6776,CPBPL(COMPLAINT SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6765,CPBPL(CONTINGENCY SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6783,CPBPL(CYBER)
6740,COMMISSIONER OF POLICE BHOPAL,6789,CPBPL(DIAL-100 OPERATION)
6740,COMMISSIONER OF POLICE BHOPAL,6784,CPBPL(DISTRICT CRIME BRANCH)
6740,COMMISSIONER OF POLICE BHOPAL,6785,CPBPL(DISTRICT CRIME RECORD BRANCH)
6740,COMMISSIONER OF POLICE BHOPAL,6786,CPBPL(DISTRICT SPECIAL BRANCH)
6740,COMMISSIONER OF POLICE BHOPAL,6782,CPBPL(DRP POLICE LINES)
6740,COMMISSIONER OF POLICE BHOPAL,6760,CPBPL(ESTABLISHMENT)
6740,COMMISSIONER OF POLICE BHOPAL,6788,CPBPL(GENERAL CONTROL ROOM)
6740,COMMISSIONER OF POLICE BHOPAL,6792,CPBPL(GPF SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6779,CPBPL(GUARD SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6777,CPBPL(JAN SHIKAYAT)
6740,COMMISSIONER OF POLICE BHOPAL,6771,CPBPL(LEAVE SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6772,CPBPL(LEGAL  SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6768,CPBPL(MEDICAL SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6767,CPBPL(NPF  SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6775,CPBPL(OM SECTION)
6740,COMMISSIONER OF POLICE BHOPAL,6743,CPBPL(O/oADDITIONAL CP(LAW&ORDER))
6740,COMMISSIONER OF POLICE BHOPAL,6839,CPBPL(O/oAddl.DCP-CRIME)
6740,COMMISSIONER OF POLICE BHOPAL,6752,CPBPL(O/oAddl.DCP-HQ)
6740,COMMISSIONER OF POLICE BHOPAL,6837,CPBPL(O/oAddl.DCP-INTELLIGENCE)
6740,COMMISSIONER OF POLICE BHOPAL,6836,CPBPL(O/oAddl.DCP-SECURITY)
6740,COMMISSIONER OF POLICE BHOPAL,6840,CPBPL(O/oAddl.DCP-TRAFFIC)
6740,COMMISSIONER OF POLICE BHOPAL,6838,CPBPL(O/oAddl.DCP-WS/AJK)
6740,COMMISSIONER OF POLICE BHOPAL,6832,CPBPL(O/oAddl.DCP-Zone1)
6740,COMMISSIONER OF POLICE BHOPAL,6833,CPBPL(O/oAddl.DCP-Zone2)
6740,COMMISSIONER OF POLICE BHOPAL,6834,CPBPL(O/oAddl.DCP-Zone3)
6740,COMMISSIONER OF POLICE BHOPAL,6835,CPBPL(O/oAddl.DCP-Zone4)
6740,COMMISSIONER OF POLICE BHOPAL,6844,CPBPL(O/oAsst.CP-AJK)
6740,COMMISSIONER OF POLICE BHOPAL,6860,CPBPL(O/oAsst.CP-BAIRAGARH)
6740,COMMISSIONER OF POLICE BHOPAL,6861,CPBPL(O/oAsst.CP-CHUNABHATTI)
6740,COMMISSIONER OF POLICE BHOPAL,6846,CPBPL(O/oAsst.CP-CRIME)
6740,COMMISSIONER OF POLICE BHOPAL,6853,CPBPL(O/oAsst.CP-GOVINDPURA)
6740,COMMISSIONER OF POLICE BHOPAL,6852,CPBPL(O/oAsst.CP-HABIBGANJ)
6740,COMMISSIONER OF POLICE BHOPAL,6858,CPBPL(O/oAsst.CP-HANUMANGANJ)
6740,COMMISSIONER OF POLICE BHOPAL,6753,CPBPL(O/oAsst.CP-HQ)
6740,COMMISSIONER OF POLICE BHOPAL,6849,CPBPL(O/oAsst.CP-INTELLIGENCE)
6740,COMMISSIONER OF POLICE BHOPAL,6851,CPBPL(O/oAsst.CP-JAHANGIRABAD)
6740,COMMISSIONER OF POLICE BHOPAL,6856,CPBPL(O/oAsst.CP-KOTWALI)
6740,COMMISSIONER OF POLICE BHOPAL,6847,CPBPL(O/oAsst.CP-LINE)
6740,COMMISSIONER OF POLICE BHOPAL,6855,CPBPL(O/oAsst.CP-MISROD)
6740,COMMISSIONER OF POLICE BHOPAL,6854,CPBPL(O/oAsst.CP-MP NAGAR)
6740,COMMISSIONER OF POLICE BHOPAL,6859,CPBPL(O/oAsst.CP-NISHATPURA)
6740,COMMISSIONER OF POLICE BHOPAL,6848,CPBPL(O/oAsst.CP-SECURITY)
6740,COMMISSIONER OF POLICE BHOPAL,6857,CPBPL(O/oAsst.CP-SHAHJANABAD)
6740,COMMISSIONER OF POLICE BHOPAL,6841,CPBPL(O/oAsst.CP-TRAFFIC)
6740,COMMISSIONER OF POLICE BHOPAL,6850,CPBPL(O/oAsst.CP-TT NAGAR)
